timestamp,can_id,b0,b1,b2,b3,b4,b5,b6,b7
1781970984.4696288,1009,12,28,123,240,0,0,0,0
1781970984.580031,1490,46,74,0,144,0,0,0,0
1781970984.68198,1767,114,100,164,1,0,0,0,0
1781970984.7934875,418,15,154,25,208,0,0,0,0
1781970984.9044375,1009,12,28,127,240,0,0,0,0
1781970985.014862,1490,47,218,85,131,0,0,0,0
1781970985.1269073,1767,117,100,164,1,0,0,0,0
1781970985.2376688,418,15,160,19,214,0,0,0,0
1781970985.3492446,1009,12,28,131,240,0,0,0,0
1781970985.4596884,1490,1,44,9,4,0,0,0,0
1781970985.571359,1767,90,40,77,0,0,0,0,0
1781970985.6827526,418,15,164,85,160,0,0,0,0
1781970985.7930949,1009,12,28,94,240,0,0,0,0
1781970985.9042509,1490,0,30,6,4,0,0,0,0
1781970986.0146701,1767,89,40,67,0,0,0,0,0
1781970986.1260645,418,15,164,85,159,0,0,0,0
1781970986.2352872,1009,12,28,94,240,0,0,0,0
1781970986.3462431,1490,0,0,5,3,0,0,0,0
1781970986.4569106,1767,89,40,55,0,0,0,0,0
1781970986.5679214,418,15,175,85,159,0,0,0,0
1781970986.6782677,1009,12,28,94,240,0,0,0,0
1781970986.7891867,1490,4,116,0,24,0,0,0,0
1781970986.899878,1767,89,70,58,1,0,0,0,0
1781970987.0111854,418,15,186,83,161,0,0,0,0
1781970987.1223342,1009,12,28,95,240,0,0,0,0
1781970987.234079,1490,8,62,0,23,0,0,0,0
1781970987.345024,1767,90,70,64,1,0,0,0,0
1781970987.4493864,418,15,183,82,162,0,0,0,0
1781970987.560496,1009,12,28,95,240,0,0,0,0
1781970987.6715784,1490,11,194,17,27,0,0,0,0
1781970987.781762,1767,90,70,65,1,0,0,0,0
1781970987.8926096,418,15,172,80,163,0,0,0,0
1781970988.0041766,1009,12,28,96,240,0,0,0,0
1781970988.1144857,1490,14,66,13,23,0,0,0,0
1781970988.225714,1767,90,70,68,1,0,0,0,0
1781970988.3364434,418,15,179,79,164,0,0,0,0
1781970988.447333,1009,12,28,96,240,0,0,0,0
1781970988.5576046,1490,16,184,7,21,0,0,0,0
1781970988.668414,1767,90,70,71,1,0,0,0,0
1781970988.7792225,418,15,182,77,165,0,0,0,0
1781970988.8899283,1009,12,28,96,240,0,0,0,0
1781970989.0003688,1490,17,108,10,29,0,0,0,0
1781970989.11153,1767,91,70,70,1,0,0,0,0
1781970989.2212029,418,15,176,75,166,0,0,0,0
1781970989.3307352,1009,12,28,97,240,0,0,0,0
1781970989.4414933,1490,17,178,16,20,0,0,0,0
1781970989.551909,1767,91,70,73,1,0,0,0,0
1781970989.6662736,418,15,176,74,167,0,0,0,0
1781970989.7713957,1009,12,28,97,240,0,0,0,0
1781970989.8828137,1490,18,72,11,21,0,0,0,0
1781970989.993962,1767,91,70,74,1,0,0,0,0
1781970990.0960963,418,15,182,72,168,0,0,0,0
1781970990.1982772,1009,12,28,98,240,0,0,0,0
1781970990.3086214,1490,19,66,2,36,0,0,0,0
1781970990.4191427,1767,92,70,76,1,0,0,0,0
1781970990.530794,418,15,189,70,169,0,0,0,0
1781970990.6426365,1009,12,28,98,240,0,0,0,0
1781970990.75446,1490,20,150,16,36,0,0,0,0
1781970990.8647738,1767,92,70,81,1,0,0,0,0
1781970990.975202,418,15,201,68,170,0,0,0,0
1781970991.086197,1009,12,28,100,240,0,0,0,0
1781970991.197294,1490,25,180,2,90,0,0,0,0
1781970991.3080904,1767,94,70,116,1,0,0,0,0
1781970991.4188354,418,15,212,65,173,0,0,0,0
1781970991.5300188,1009,12,28,102,240,0,0,0,0
1781970991.641043,1490,30,20,9,104,0,0,0,0
1781970991.7515295,1767,96,70,149,1,0,0,0,0
1781970991.8610404,418,15,207,62,176,0,0,0,0
1781970991.9718177,1009,12,28,104,240,0,0,0,0
1781970992.082779,1490,33,192,0,112,0,0,0,0
1781970992.19432,1767,98,70,182,1,0,0,0,0
1781970992.3035505,418,15,220,59,178,0,0,0,0
1781970992.405412,1009,12,28,107,240,0,0,0,0
1781970992.5167885,1490,38,32,49,101,0,0,0,0
1781970992.6273434,1767,99,100,209,1,0,0,0,0
1781970992.738681,418,15,231,56,181,0,0,0,0
1781970992.851353,1009,12,28,109,240,0,0,0,0
1781970992.9629874,1490,42,98,54,94,0,0,0,0
1781970993.0737085,1767,102,100,220,1,0,0,0,0
1781970993.1845512,418,15,233,52,185,0,0,0,0
1781970993.2956946,1009,12,28,113,240,0,0,0,0
1781970993.406925,1490,44,156,56,110,0,0,0,0
1781970993.5181835,1767,105,100,42,1,0,0,0,0
1781970993.6294878,418,15,245,45,190,0,0,0,0
1781970993.739646,1009,12,28,118,240,0,0,0,0
1781970993.8505998,1490,45,190,117,142,0,0,0,0
1781970993.961461,1767,109,100,129,1,0,0,0,0
1781970994.0730236,418,16,0,38,198,0,0,0,0
1781970994.1837957,1009,12,28,122,240,0,0,0,0
1781970994.2947426,1490,47,118,174,128,0,0,0,0
1781970994.4055593,1767,113,100,164,1,0,0,0,0
1781970994.5161638,418,16,10,31,204,0,0,0,0
1781970994.626351,1009,12,28,127,240,0,0,0,0
1781970994.7371643,1490,49,216,220,149,0,0,0,0
1781970994.847825,1767,117,100,164,1,0,0,0,0
1781970994.9585462,418,16,10,25,212,0,0,0,0
1781970995.0692017,1009,12,28,131,240,0,0,0,0
1781970995.176726,1490,50,169,220,150,0,0,0,0
1781970995.2876573,1767,119,100,164,1,0,0,0,0
1781970995.399004,418,16,13,86,160,0,0,0,0
1781970995.5103903,1009,12,28,94,240,0,0,0,0
1781970995.6151402,1490,0,140,14,4,0,0,0,0
1781970995.7251673,1767,89,40,74,0,0,0,0,0
1781970995.8363929,418,16,26,86,159,0,0,0,0
1781970995.9468014,1009,12,28,94,240,0,0,0,0
1781970996.058237,1490,0,70,10,2,0,0,0,0
1781970996.1585948,1767,89,40,70,0,0,0,0,0
1781970996.2636876,418,16,31,86,159,0,0,0,0
1781970996.3643696,1009,12,28,94,240,0,0,0,0
1781970996.4772959,1490,1,144,14,20,0,0,0,0
1781970996.5889726,1767,89,40,67,0,0,0,0,0
1781970996.7010136,418,16,35,85,160,0,0,0,0
1781970996.8123174,1009,12,28,94,240,0,0,0,0
1781970996.922558,1490,6,84,9,20,0,0,0,0
1781970997.0341656,1767,90,70,67,1,0,0,0,0
1781970997.1462126,418,16,31,83,161,0,0,0,0
1781970997.2565305,1009,12,28,94,240,0,0,0,0
1781970997.3632977,1490,8,92,5,26,0,0,0,0
1781970997.474757,1767,90,70,70,1,0,0,0,0
1781970997.5856721,418,16,26,82,162,0,0,0,0
1781970997.6973228,1009,12,28,95,240,0,0,0,0
1781970997.8088965,1490,12,138,3,20,0,0,0,0
1781970997.9210317,1767,90,70,73,1,0,0,0,0
1781970998.0315037,418,16,26,81,163,0,0,0,0
1781970998.1424205,1009,12,28,95,240,0,0,0,0
1781970998.2508383,1490,14,66,20,21,0,0,0,0
1781970998.360079,1767,90,70,73,1,0,0,0,0
1781970998.4603672,418,16,17,79,164,0,0,0,0
1781970998.5659611,1009,12,28,96,240,0,0,0,0
1781970998.6660662,1490,16,14,35,28,0,0,0,0
1781970998.7680802,1767,91,70,79,1,0,0,0,0
1781970998.8752759,418,16,13,78,165,0,0,0,0
1781970998.981306,1009,12,28,96,240,0,0,0,0
1781970999.0958126,1490,16,124,43,20,0,0,0,0
1781970999.2003596,1767,91,70,83,1,0,0,0,0
1781970999.3135848,418,15,251,76,166,0,0,0,0
1781970999.415517,1009,12,28,97,240,0,0,0,0
1781970999.522172,1490,16,174,18,20,0,0,0,0
1781970999.6235127,1767,91,70,82,1,0,0,0,0
1781970999.7264276,418,15,251,75,167,0,0,0,0
1781970999.8303049,1009,12,28,97,240,0,0,0,0
1781970999.9387176,1490,19,176,13,26,0,0,0,0
1781971000.0487633,1767,91,70,86,1,0,0,0,0
1781971000.1560447,418,15,243,73,168,0,0,0,0
1781971000.259529,1009,12,28,97,240,0,0,0,0
1781971000.362275,1490,19,236,0,28,0,0,0,0
1781971000.4734008,1767,92,70,89,1,0,0,0,0
1781971000.5754309,418,16,1,72,169,0,0,0,0
1781971000.6778593,1009,12,28,98,240,0,0,0,0
1781971000.789347,1490,23,112,0,90,0,0,0,0
1781971000.905052,1767,93,70,112,1,0,0,0,0
1781971001.0067325,418,16,7,69,171,0,0,0,0
1781971001.107465,1009,12,28,100,240,0,0,0,0
1781971001.2171373,1490,27,88,0,109,0,0,0,0
1781971001.3183174,1767,95,70,139,1,0,0,0,0
1781971001.4235146,418,16,3,66,174,0,0,0,0
1781971001.524961,1009,12,28,103,240,0,0,0,0
1781971001.6251838,1490,31,184,0,91,0,0,0,0
1781971001.7281146,1767,97,70,174,1,0,0,0,0
1781971001.8302674,418,15,251,64,177,0,0,0,0
1781971001.9401643,1009,12,28,106,240,0,0,0,0
1781971002.0495744,1490,35,130,49,90,0,0,0,0
1781971002.160301,1767,100,70,207,1,0,0,0,0
1781971002.2630506,418,15,249,60,179,0,0,0,0
1781971002.3652654,1009,12,28,108,240,0,0,0,0
1781971002.4676597,1490,39,106,6,100,0,0,0,0
1781971002.5765514,1767,102,100,220,1,0,0,0,0
1781971002.6871653,418,15,246,57,182,0,0,0,0
1781971002.7980525,1009,12,28,111,240,0,0,0,0
1781971002.9097066,1490,42,178,0,110,0,0,0,0
1781971003.0105984,1767,104,100,23,1,0,0,0,0
1781971003.1263204,418,15,253,52,187,0,0,0,0
1781971003.2444963,1009,12,28,116,240,0,0,0,0
1781971003.3462465,1490,44,46,0,112,0,0,0,0
1781971003.4504418,1767,108,100,112,1,0,0,0,0
1781971003.5578039,418,15,255,45,195,0,0,0,0
1781971003.6694047,1009,12,28,120,240,0,0,0,0
1781971003.771566,1490,45,190,98,123,0,0,0,0
1781971003.8833933,1767,111,100,164,1,0,0,0,0
1781971003.994165,418,15,255,38,202,0,0,0,0
1781971004.1048863,1009,12,28,125,240,0,0,0,0
1781971004.2073388,1490,46,244,95,124,0,0,0,0
1781971004.3167644,1767,115,100,164,1,0,0,0,0
1781971004.4279318,418,15,251,31,209,0,0,0,0
1781971004.5392296,1009,12,28,129,240,0,0,0,0
1781971004.6409774,1490,47,118,134,139,0,0,0,0
1781971004.743513,1767,118,100,164,1,0,0,0,0
1781971004.8535151,418,15,255,25,216,0,0,0,0
1781971004.9644022,1009,12,28,133,240,0,0,0,0
1781971005.0764463,1490,1,44,20,4,0,0,0,0
1781971005.1876802,1767,90,40,76,0,0,0,0,0
1781971005.2991862,418,15,245,86,160,0,0,0,0
1781971005.410272,1009,12,28,94,240,0,0,0,0
1781971005.5223377,1490,0,0,12,3,0,0,0,0
1781971005.6343582,1767,89,40,68,0,0,0,0,0
1781971005.7450593,418,15,230,86,159,0,0,0,0
1781971005.8570106,1009,12,28,94,240,0,0,0,0
1781971005.96837,1490,0,0,3,4,0,0,0,0
1781971006.073628,1767,89,40,58,0,0,0,0,0
1781971006.1866975,418,15,229,86,159,0,0,0,0
1781971006.297668,1009,12,28,94,240,0,0,0,0
1781971006.409247,1490,4,16,14,20,0,0,0,0
1781971006.518118,1767,90,70,63,1,0,0,0,0
1781971006.6289685,418,15,230,84,161,0,0,0,0
1781971006.7415183,1009,12,28,95,240,0,0,0,0
1781971006.8535044,1490,7,228,22,28,0,0,0,0
1781971006.9655612,1767,90,70,67,1,0,0,0,0
1781971007.0766485,418,15,231,83,162,0,0,0,0
1781971007.1886454,1009,12,28,95,240,0,0,0,0
1781971007.3001635,1490,9,146,23,20,0,0,0,0
1781971007.4054637,1767,90,70,70,1,0,0,0,0
1781971007.5170314,418,15,241,81,163,0,0,0,0
1781971007.6292684,1009,12,28,95,240,0,0,0,0
1781971007.7418702,1490,13,32,37,27,0,0,0,0
1781971007.8545074,1767,91,70,78,1,0,0,0,0
1781971007.9667904,418,15,233,80,164,0,0,0,0
1781971008.0772781,1009,12,28,96,240,0,0,0,0
1781971008.1890402,1490,15,160,35,48,0,0,0,0
1781971008.3001802,1767,91,70,79,1,0,0,0,0
1781971008.4123852,418,15,239,78,165,0,0,0,0
1781971008.5242026,1009,12,28,96,240,0,0,0,0
1781971008.6348374,1490,17,138,23,54,0,0,0,0
1781971008.746537,1767,91,70,84,1,0,0,0,0
1781971008.858846,418,15,247,77,166,0,0,0,0
1781971008.96991,1009,12,28,97,240,0,0,0,0
1781971009.0819225,1490,18,112,1,55,0,0,0,0
1781971009.1945515,1767,91,70,79,1,0,0,0,0
1781971009.3062596,418,15,243,75,167,0,0,0,0
1781971009.4172952,1009,12,28,97,240,0,0,0,0
1781971009.5286086,1490,17,158,8,52,0,0,0,0
1781971009.6401737,1767,92,70,80,1,0,0,0,0
1781971009.7518034,418,15,236,74,168,0,0,0,0
1781971009.864961,1009,12,28,97,240,0,0,0,0
1781971009.9758213,1490,17,168,4,45,0,0,0,0
1781971010.086962,1767,92,70,83,1,0,0,0,0
1781971010.1985645,418,15,237,72,169,0,0,0,0
1781971010.3108385,1009,12,28,98,240,0,0,0,0
1781971010.4230576,1490,19,96,13,52,0,0,0,0
1781971010.5341132,1767,92,70,80,1,0,0,0,0
1781971010.6449006,418,15,223,70,170,0,0,0,0
1781971010.7562053,1009,12,28,99,240,0,0,0,0
1781971010.868255,1490,25,40,12,90,0,0,0,0
1781971010.980147,1767,94,70,115,1,0,0,0,0
1781971011.0920186,418,15,233,67,173,0,0,0,0
1781971011.2031264,1009,12,28,101,240,0,0,0,0
1781971011.3148317,1490,29,35,13,100,0,0,0,0
1781971011.4256542,1767,96,70,149,1,0,0,0,0
1781971011.5320003,418,15,242,65,175,0,0,0,0
1781971011.6381392,1009,12,28,104,240,0,0,0,0
1781971011.743778,1490,33,62,31,95,0,0,0,0
1781971011.8465993,1767,98,70,176,1,0,0,0,0
1781971011.9506726,418,15,237,61,178,0,0,0,0
1781971012.060939,1009,12,28,106,240,0,0,0,0
1781971012.1711686,1490,38,22,59,93,0,0,0,0
1781971012.2823765,1767,100,100,203,1,0,0,0,0
1781971012.3956048,418,15,237,58,181,0,0,0,0
1781971012.5073118,1009,12,28,108,240,0,0,0,0
1781971012.6104221,1490,41,204,49,98,0,0,0,0
1781971012.7122407,1767,102,100,220,1,0,0,0,0
1781971012.8187099,418,15,231,54,184,0,0,0,0
1781971012.9229512,1009,12,28,112,240,0,0,0,0
1781971013.0268672,1490,44,136,117,128,0,0,0,0
1781971013.131161,1767,106,100,69,1,0,0,0,0
1781971013.2348745,418,15,225,47,191,0,0,0,0
1781971013.339471,1009,12,28,116,240,0,0,0,0
1781971013.4437282,1490,46,44,191,130,0,0,0,0
1781971013.5547805,1767,109,100,154,1,0,0,0,0
1781971013.666007,418,15,231,41,197,0,0,0,0
1781971013.7794092,1009,12,28,121,240,0,0,0,0
1781971013.8976283,1490,47,118,168,143,0,0,0,0
1781971013.999405,1767,113,100,164,1,0,0,0,0
1781971014.1024578,418,15,219,35,204,0,0,0,0
1781971014.2133114,1009,12,28,126,240,0,0,0,0
1781971014.3286755,1490,48,122,165,146,0,0,0,0
1781971014.4310884,1767,116,100,164,1,0,0,0,0
1781971014.5333714,418,15,211,29,211,0,0,0,0
1781971014.642632,1009,12,28,130,240,0,0,0,0
1781971014.7493477,1490,49,16,220,152,0,0,0,0
1781971014.8535733,1767,119,100,164,1,0,0,0,0
1781971014.957554,418,15,224,92,160,0,0,0,0
1781971015.0634766,1009,12,28,94,240,0,0,0,0
1781971015.1733851,1490,0,70,20,4,0,0,0,0
1781971015.273432,1767,89,40,72,0,0,0,0,0
1781971015.374348,418,15,223,91,160,0,0,0,0
1781971015.488795,1009,12,28,94,240,0,0,0,0
1781971015.5898821,1490,0,30,15,2,0,0,0,0
1781971015.6940153,1767,89,40,57,0,0,0,0,0
1781971015.8049433,418,15,225,91,159,0,0,0,0
1781971015.9071617,1009,12,28,94,240,0,0,0,0
1781971016.0078132,1490,1,74,0,20,0,0,0,0
1781971016.110834,1767,89,70,50,1,0,0,0,0
1781971016.217511,418,15,240,90,160,0,0,0,0
1781971016.318916,1009,12,28,94,240,0,0,0,0
1781971016.42359,1490,7,118,0,31,0,0,0,0
1781971016.5316634,1767,89,70,54,1,0,0,0,0
1781971016.645707,418,15,243,89,161,0,0,0,0
1781971016.7514534,1009,12,28,95,240,0,0,0,0
1781971016.854201,1490,10,50,9,39,0,0,0,0
1781971016.9587882,1767,90,70,56,1,0,0,0,0
1781971017.0606334,418,15,251,87,162,0,0,0,0
1781971017.1623476,1009,12,28,95,240,0,0,0,0
1781971017.26383,1490,13,122,33,31,0,0,0,0
1781971017.3677511,1767,90,70,61,1,0,0,0,0
1781971017.4785962,418,15,245,86,163,0,0,0,0
1781971017.5826972,1009,12,28,95,240,0,0,0,0
1781971017.6870072,1490,12,238,24,25,0,0,0,0
1781971017.7884605,1767,90,70,59,1,0,0,0,0
1781971017.9027798,418,15,236,85,164,0,0,0,0
1781971018.016262,1009,12,28,96,240,0,0,0,0
1781971018.1174645,1490,15,10,30,40,0,0,0,0
1781971018.2269773,1767,90,70,64,1,0,0,0,0
1781971018.3303986,418,15,231,83,165,0,0,0,0
1781971018.4400845,1009,12,28,96,240,0,0,0,0
1781971018.5432239,1490,15,200,20,38,0,0,0,0
1781971018.6569333,1767,90,70,63,1,0,0,0,0
1781971018.7610185,418,15,236,81,166,0,0,0,0
1781971018.8673787,1009,12,28,97,240,0,0,0,0
1781971018.9728763,1490,16,234,19,37,0,0,0,0
1781971019.0766902,1767,91,70,64,1,0,0,0,0
1781971019.1810155,418,15,233,80,168,0,0,0,0
1781971019.2840881,1009,12,28,97,240,0,0,0,0
1781971019.395135,1490,16,134,4,33,0,0,0,0
1781971019.500507,1767,91,70,65,1,0,0,0,0
1781971019.6055357,418,15,237,79,169,0,0,0,0
1781971019.7089665,1009,12,28,97,240,0,0,0,0
1781971019.8179553,1490,17,38,2,36,0,0,0,0
1781971019.9240618,1767,91,70,68,1,0,0,0,0
1781971020.0285556,418,15,243,77,170,0,0,0,0
1781971020.131454,1009,12,28,98,240,0,0,0,0
1781971020.2380133,1490,23,112,4,90,0,0,0,0
1781971020.3407557,1767,92,70,82,1,0,0,0,0
1781971020.4447978,418,15,250,74,172,0,0,0,0
1781971020.5510433,1009,12,28,100,240,0,0,0,0
1781971020.6521852,1490,26,244,0,95,0,0,0,0
1781971020.7575417,1767,94,70,106,1,0,0,0,0
1781971020.8615634,418,15,253,71,175,0,0,0,0
1781971020.9645872,1009,12,28,102,240,0,0,0,0
1781971021.0786042,1490,30,229,4,99,0,0,0,0
1781971021.1811817,1767,97,70,131,1,0,0,0,0
1781971021.2833438,418,15,246,68,177,0,0,0,0
1781971021.3961773,1009,12,28,105,240,0,0,0,0
1781971021.499637,1490,35,150,8,105,0,0,0,0
1781971021.6037111,1767,99,70,155,1,0,0,0,0
1781971021.7077982,418,15,252,66,180,0,0,0,0
1781971021.8099737,1009,12,28,107,240,0,0,0,0
1781971021.9104893,1490,39,86,22,105,0,0,0,0
1781971022.0144813,1767,101,100,189,1,0,0,0,0
1781971022.1244156,418,15,254,63,183,0,0,0,0
1781971022.2291224,1009,12,28,110,240,0,0,0,0
1781971022.3339324,1490,43,172,90,110,0,0,0,0
1781971022.43743,1767,103,100,236,1,0,0,0,0
1781971022.5423245,418,15,250,57,189,0,0,0,0
1781971022.6544266,1009,12,28,114,240,0,0,0,0
1781971022.7568724,1490,45,70,87,115,0,0,0,0
1781971022.8623545,1767,107,100,47,1,0,0,0,0
1781971022.976988,418,15,247,50,196,0,0,0,0
1781971023.0886354,1009,12,28,119,240,0,0,0,0
1781971023.1887355,1490,47,238,75,110,0,0,0,0
1781971023.2897224,1767,111,100,130,1,0,0,0,0
1781971023.390379,418,15,249,44,203,0,0,0,0
1781971023.492528,1009,12,28,123,240,0,0,0,0
1781971023.6028805,1490,50,69,93,110,0,0,0,0
1781971023.7079294,1767,114,100,164,1,0,0,0,0
1781971023.8120754,418,15,249,38,208,0,0,0,0
1781971023.9162543,1009,12,28,128,240,0,0,0,0
1781971024.0198686,1490,50,140,119,110,0,0,0,0
1781971024.1298068,1767,117,100,164,1,0,0,0,0
1781971024.2356324,418,15,251,32,215,0,0,0,0
1781971024.3399107,1009,12,28,132,240,0,0,0,0
1781971024.4440184,1490,1,44,20,4,0,0,0,0
1781971024.5582821,1767,90,40,76,0,0,0,0,0
1781971024.6601667,418,15,242,99,160,0,0,0,0
1781971024.7640061,1009,12,28,94,240,0,0,0,0
1781971024.8676777,1490,0,10,13,2,0,0,0,0
1781971024.9718559,1767,89,40,74,0,0,0,0,0
1781971025.0851333,418,15,249,98,160,0,0,0,0
1781971025.185354,1009,12,28,94,240,0,0,0,0
1781971025.291166,1490,0,30,6,4,0,0,0,0
1781971025.3960302,1767,89,40,67,0,0,0,0,0
1781971025.4979146,418,15,248,98,160,0,0,0,0
1781971025.6116953,1009,12,28,94,240,0,0,0,0
1781971025.7194173,1490,4,126,11,24,0,0,0,0
1781971025.826001,1767,89,70,71,1,0,0,0,0
1781971025.9389858,418,15,243,96,161,0,0,0,0
1781971026.0507913,1009,12,28,94,240,0,0,0,0
1781971026.161825,1490,10,50,16,20,0,0,0,0
1781971026.2758687,1767,90,70,72,1,0,0,0,0
1781971026.3826807,418,15,239,95,162,0,0,0,0
1781971026.4932933,1009,12,28,95,240,0,0,0,0
1781971026.6072307,1490,13,92,26,29,0,0,0,0
1781971026.7213197,1767,90,70,72,1,0,0,0,0
1781971026.8364093,418,15,235,93,163,0,0,0,0
1781971026.9477787,1009,12,28,95,240,0,0,0,0
1781971027.0583408,1490,14,106,14,37,0,0,0,0
1781971027.1734536,1767,90,70,72,1,0,0,0,0
1781971027.2782402,418,15,233,92,164,0,0,0,0
1781971027.3789327,1009,12,28,95,240,0,0,0,0
1781971027.4889004,1490,15,189,7,35,0,0,0,0
1781971027.5967457,1767,90,70,78,1,0,0,0,0
1781971027.7010646,418,15,234,90,165,0,0,0,0
1781971027.8051536,1009,12,28,96,240,0,0,0,0
1781971027.9093337,1490,16,84,28,47,0,0,0,0
1781971028.013607,1767,91,70,80,1,0,0,0,0
1781971028.1177523,418,15,225,88,166,0,0,0,0
1781971028.221784,1009,12,28,96,240,0,0,0,0
1781971028.3343234,1490,17,238,14,60,0,0,0,0
1781971028.4372697,1767,91,70,79,1,0,0,0,0
1781971028.549788,418,15,232,87,167,0,0,0,0
1781971028.6505542,1009,12,28,96,240,0,0,0,0
1781971028.7648056,1490,17,108,19,42,0,0,0,0
1781971028.8680568,1767,91,70,86,1,0,0,0,0
1781971028.9681363,418,15,232,86,168,0,0,0,0
1781971029.0699694,1009,12,28,97,240,0,0,0,0
1781971029.1812086,1490,18,152,10,29,0,0,0,0
1781971029.2834837,1767,92,70,88,1,0,0,0,0
1781971029.3897636,418,15,225,84,169,0,0,0,0
1781971029.4996984,1009,12,28,97,240,0,0,0,0
1781971029.614175,1490,19,46,14,20,0,0,0,0
1781971029.715645,1767,92,70,87,1,0,0,0,0
1781971029.8171828,418,15,226,82,170,0,0,0,0
1781971029.9191997,1009,12,28,98,240,0,0,0,0
1781971030.0215309,1490,25,120,8,95,0,0,0,0
1781971030.125642,1767,94,70,115,1,0,0,0,0
1781971030.228908,418,15,220,79,173,0,0,0,0
1781971030.3305893,1009,12,28,101,240,0,0,0,0
1781971030.4371436,1490,29,56,25,96,0,0,0,0
1781971030.5389936,1767,95,70,150,1,0,0,0,0
1781971030.6598625,418,15,237,76,175,0,0,0,0
1781971030.767172,1009,12,28,103,240,0,0,0,0
1781971030.8794682,1490,32,118,36,95,0,0,0,0
1781971030.9894493,1767,97,70,178,1,0,0,0,0
1781971031.0910983,418,15,246,72,178,0,0,0,0
1781971031.2022326,1009,12,28,105,240,0,0,0,0
1781971031.3148086,1490,36,4,56,105,0,0,0,0
1781971031.4180748,1767,100,100,209,1,0,0,0,0
1781971031.5213323,418,15,246,69,180,0,0,0,0
1781971031.6246812,1009,12,28,108,240,0,0,0,0
1781971031.7288253,1490,40,80,64,118,0,0,0,0
1781971031.8331084,1767,102,100,220,1,0,0,0,0
1781971031.9373496,418,15,238,65,184,0,0,0,0
1781971032.0414858,1009,12,28,111,240,0,0,0,0
1781971032.1455586,1490,42,8,0,112,0,0,0,0
1781971032.250815,1767,105,100,56,1,0,0,0,0
1781971032.3564413,418,15,226,59,190,0,0,0,0
1781971032.4580672,1009,12,28,115,240,0,0,0,0
1781971032.5698774,1490,42,68,46,110,0,0,0,0
1781971032.6843705,1767,109,100,143,1,0,0,0,0
1781971032.7949107,418,15,223,52,198,0,0,0,0
1781971032.8960414,1009,12,28,120,240,0,0,0,0
1781971033.0008755,1490,44,126,90,111,0,0,0,0
1781971033.1038918,1767,112,100,164,1,0,0,0,0
1781971033.217453,418,15,216,45,206,0,0,0,0
1781971033.3192425,1009,12,28,124,240,0,0,0,0
1781971033.4234354,1490,46,234,153,125,0,0,0,0
1781971033.5366023,1767,116,100,164,1,0,0,0,0
1781971033.648765,418,15,216,38,212,0,0,0,0
1781971033.751128,1009,12,28,129,240,0,0,0,0
1781971033.8541267,1490,49,96,133,121,0,0,0,0
1781971033.9591668,1767,119,100,164,1,0,0,0,0
1781971034.063613,418,15,212,77,160,0,0,0,0
1781971034.167511,1009,12,28,94,240,0,0,0,0
1781971034.2709308,1490,0,70,18,2,0,0,0,0
1781971034.3837757,1767,89,40,76,0,0,0,0,0
1781971034.4859257,418,15,222,77,159,0,0,0,0
1781971034.5900679,1009,12,28,94,240,0,0,0,0
1781971034.6947994,1490,0,0,18,1,0,0,0,0
1781971034.7993698,1767,89,40,65,0,0,0,0,0
1781971034.9035254,418,15,222,77,159,0,0,0,0
1781971035.0156946,1009,12,28,94,240,0,0,0,0
1781971035.1195667,1490,0,190,24,20,0,0,0,0
1781971035.2286975,1767,89,40,60,0,0,0,0,0
1781971035.343818,418,15,229,76,160,0,0,0,0
1781971035.4448366,1009,12,28,94,240,0,0,0,0
1781971035.5494738,1490,7,88,34,20,0,0,0,0
1781971035.6537173,1767,90,70,62,1,0,0,0,0
1781971035.7576191,418,15,220,74,161,0,0,0,0
1781971035.8615642,1009,12,28,94,240,0,0,0,0
1781971035.9668431,1490,10,190,41,36,0,0,0,0
1781971036.070322,1767,90,70,65,1,0,0,0,0
1781971036.1743639,418,15,221,72,162,0,0,0,0
